name=BMP380 Barometer vendor=Bosch current_time_ms=1562661887298
measured_at recorded_at accuracy value
185908174459553 185908176179264 3 1013.0189
185908214459553 185908216097862 3 1013.0158
185908254453876 185908256074220 3 1013.0236
185908294439709 185908296278599 3 1013.01587
185908334426532 185908336074124 3 1013.03467
185908374424137 185908376445117 3 1013.0545
185908414426637 185908416574288 3 1013.0395
185908454428095 185908457394032 3 1013.0111
185908494424814 185908496746327 3 1012.99316
185908534430699 185908537139248 3 1013.0063
185908574429918 185908575935710 3 1013.0063
185908614450959 185908615858475 3 1013.0211
185908654443720 185908655908739 3 1013.00885
185908694459814 185908695823014 3 1012.9803
185908734452262 185908735759685 3 1013.0362
185908774453564 185908776160678 3 1013.01074
185908814425647 185908815816047 3 1013.0057
185908854426064 185908855994436 3 1013.04126
185908894463407 185908896212044 3 1012.97534
185908934452782 185908936938715 3 1013.0283
185908974464501 185908976208198 3 1013.0465
185909014479553 185909016517577 3 1013.0189
185909054475699 185909055873727 3 1013.02325
185909094456428 185909096718523 3 1013.0491
185909134458512 185909135831912 3 1013.0055
185909174458824 185909175794260 3 1013.01556
185909214440491 185909216478170 3 1013.02313
185909254431584 185909255948486 3 1013.0076
185909294425699 185909296151824 3 1012.9952
185909334463459 185909337019536 3 1013.03613
185909374452522 185909376898811 3 1013.00525
185909414453303 185909416885586 3 1012.99567
185909454459553 185909456160902 3 1013.01154
185909494451220 185909496116323 3 1012.97974
185909534460334 185909536071118 3 1013.0001
185909574459814 185909576122477 3 1013.0029
185909614464501 185909616135189 3 1013.01337
185909654445803 185909656055297 3 1013.02325
185909694425282 185909696082228 3 1013.0541
185909734424970 185909735782753 3 1013.03595
185909774463199 185909777180986 3 1013.0185
185909814456168 185909816850313 3 1013.0465
185909854458251 185909856635942 3 1013.0287
185909894478512 185909896409175 3 1013.00604
185909934426428 185909935788814 3 1013.0233
185909974424449 185909976431527 3 1012.99005
185910014423668 185910017474239 3 1013.0464
185910054422939 185910055534451 3 1013.0339
185910094427730 185910096149195 3 1013.003
185910134421272 185910136696543 3 1013.04126
185910174423720 185910176856651 3 1013.103
185910214422626 185910215900561 3 1013.03326
185910254443720 185910255772388 3 1013.06665
185910294444449 185910295698746 3 1012.98206
185910334444709 185910336008438 3 1013.0153
185910374443980 185910375698025 3 1013.00806
185910414443928 185910415735216 3 1013.01807
185910454443199 185910455734804 3 1013.02313
185910494445543 185910495630797 3 1013.04126
185910534422574 185910535788510 3 1013.13403
185910574425282 185910575538305 3 1013.12897
185910614423928 185910615867997 3 1013.0955
185910654442678 185910656246334 3 1012.9917
185910694448147 185910696043213 3 1012.9359
185910734445230 185910735956394 3 1012.9613
185910774447834 185910775679159 3 1012.99567
185910814444709 185910815818017 3 1012.9952
185910854445491 185910855744167 3 1012.98676
185910894446272 185910896171775 3 1013.0046
185910934446532 185910935978081 3 1012.97205
185910974422834 185910976215637 3 1013.0052
185911014425387 185911016225589 3 1013.0104
185911054426532 185911056236947 3 1012.9971
185911094422314 185911098575649 3 1013.02075
185911134456689 185911137475861 3 1013.03094
185911174457209 185911176581959 3 1012.98157
185911214460074 185911216418213 3 1013.0076
185911254459814 185911256149467 3 1013.0329
185911294459032 185911296288846 3 1013.03595
185911334456220 185911336233485 3 1013.0439
185911374457209 185911376286041 3 1013.0034
185911414456741 185911416296774 3 1013.0538
185911454425439 185911456186362 3 1013.0001
185911494440178 185911496052355 3 1013.01294
185911534458512 185911536177359 3 1013.05334
185911574459814 185911576812728 3 1013.054
185911614423043 185911616524919 3 1013.01044
185911654421741 185911656082163 3 1013.0226
185911694429241 185911696372323 3 1013.02325
185911734425126 185911736955400 3 1013.054
185911774437678 185911776123842 3 1013.01
185911814424189 185911816971658 3 1013.0358
185911854422626 185911855748485 3 1013.0541
185911894429084 185911895812291 3 1013.0437
185911934425282 185911936662035 3 1012.97394
185911974453824 185911976552872 3 1012.9846
185912014457730 185912017358657 3 1013.00775
185912054461168 185912055939859 3 1013.03864
185912094423616 185912096391738 3 1013.1341
185912134441897 185912135904659 3 1013.19836
185912174421741 185912176119715 3 1013.09784
185912214452053 185912215881750 3 1013.0104
185912254451532 185912256023056 3 1012.9585
185912294451793 185912295864831 3 1012.9148
185912334424501 185912335541137 3 1012.95355
185912374421012 185912376011401 3 1012.9355
185912414457470 185912416336562 3 1012.9613
185912454456689 185912456055836 3 1012.99426
185912494459814 185912495781778 3 1013.0048
185912534463199 185912536091782 3 1012.98724
185912574462157 185912576073661 3 1013.0079
185912614463199 185912615832727 3 1012.9948
185912654444189 185912656021429 3 1013.01556
185912694436584 185912696053569 3 1013.00775
185912734424501 185912736011541 3 1013.01514
185912774425074 185912775919149 3 1013.013
185912814423199 185912816218112 3 1013.0381
185912854444189 185912856842230 3 1013.043
185912894462105 185912896832807 3 1012.9924
185912934457001 185912936126405 3 1013.05634
185912974448355 185912976150888 3 1013.0153
185913014456949 185913016226882 3 1012.97675
185913054457991 185913056105271 3 1013.0306
185913094462939 185913096474181 3 1013.0076
185913134460803 185913135716581 3 1013.05145
185913174424553 185913176477002 3 1013.028
185913214423095 185913217045391 3 1013.0406
185913254427001 185913256134406 3 1013.00806
185913294423616 185913296807743 3 1013.06635
185913334427262 185913337724726 3 1013.0747
185913374432522 185913376032178 3 1013.05963
185913414423564 185913415852859 3 1013.03107
185913454424501 185913455939426 3 1013.02826
185913494460334 185913495776669 3 1013.0255
185913534466012 185913535884642 3 1012.9713
185913574452834 185913575929229 3 1012.9687
185913614425282 185913615883348 3 1013.10284
185913654421637 185913655904602 3 1013.19824
185913694433199 185913696112210 3 1013.1802
185913734452834 185913736580547 3 1013.03107
185913774457470 185913775929718 3 1012.9458
185913814456689 185913815787378 3 1012.94073
185913854462939 185913855636028 3 1012.91235
185913894432887 185913896892855 3 1012.8937
185913934458251 185913935616192 3 1012.9558
185913974459293 185913975617967 3 1012.9585
185914014460074 185914015776929 3 1013.00745
185914054455439 185914055614381 3 1012.97394
185914094424970 185914095640635 3 1012.98486
185914134427991 185914135915639 3 1013.01044
185914174458251 185914176464810 3 1013.0387
185914214463980 185914216575647 3 1013.00256
185914254425855 185914255996068 3 1013.00714
185914294420230 185914297854770 3 1013.0046
185914334448147 185914335986909 3 1013.002
185914374443407 185914375977746 3 1013.01514
185914414444241 185914416088896 3 1013.00037
185914454446845 185914455869734 3 1013.013
185914494424449 185914496163071 3 1013.01294
185914534427053 185914535889169 3 1013.0258
185914574423407 185914576193808 3 1013.01794
185914614445022 185914616308447 3 1013.05145
185914654441845 185914656632097 3 1013.02026
185914694444189 185914695853299 3 1013.01807
185914734443147 185914735817261 3 1013.03595
185914774444762 185914775827005 3 1013.01514
185914814443928 185914815857686 3 1013.0252
185914854448199 185914855825659 3 1013.09283
185914894422574 185914895846236 3 1013.092
185914934422939 185914939901813 3 1013.03864
185914974425022 185914975794942 3 1013.0102
185915014423512 185915016464581 3 1013.0567
185915054422939 185915056311616 3 1013.05634
185915094423876 185915096924589 3 1013.0744
185915134430907 185915135851103 3 1013.17017
185915174456689 185915175645743 3 1013.2265
185915214445751 185915215809184 3 1012.9588
185915254458564 185915255661792 3 1012.8324
185915294446272 185915295660807 3 1013.059
185915334449762 185915335585811 3 1012.8916
185915374424866 185915377032377 3 1012.8815
185915414426584 185915415760610 3 1012.9228
185915454422262 185915456223844 3 1012.9474
185915494442626 185915496470671 3 1012.9997
185915534443980 185915535610518 3 1013.00256
185915574442939 185915575564376 3 1012.9558
185915614461637 185915615849693 3 1013.0069
185915654444762 185915655584072 3 1012.9997
185915694424762 185915696207045 3 1012.9874
185915734459293 185915735577048 3 1013.0125
185915774459032 185915776159553 3 1013.01324
185915814423043 185915815650598 3 1012.9923
185915854425126 185915855561904 3 1013.0535
185915894421845 185915895951596 3 1013.02826
185915934459762 185915936510558 3 1013.0255
185915974468407 185915976437437 3 1013.01465
185916014453824 185916016082806 3 1013.0513
185916054466064 185916056025205 3 1013.028
185916094456116 185916095960261 3 1013.0226
185916134454605 185916136162922 3 1013.0381
185916174468616 185916176595842 3 1013.0409
185916214451532 185916216539701 3 1013.0048
185916254424293 185916256386007 3 1012.99475
185916294422418 185916296134031 3 1013.0439
185916334424032 185916336749035 3 1013.08167
185916374430074 185916377173362 3 1013.0149
185916414463459 185916417849304 3 1013.1177
185916454440282 185916457152225 3 1013.1187
185916494459553 185916495970405 3 1013.2991
185916534475439 185916536203587 3 1013.1622
185916574486116 185916576088226 3 1012.8376
185916614482991 185916615655417 3 1012.9432
185916654420751 185916656227140 3 1012.9638
185916694424397 185916695656675 3 1012.8966
185916734432001 185916736169388 3 1012.91235
185916774425751 185916776689444 3 1012.98444
185916814423147 185916817217312 3 1013.0306
185916854464605 185916855808879 3 1013.01807
185916894469709 185916896042789 3 1012.992
185916934458251 185916936144460 3 1012.9669
185916974453564 185916975906599 3 1013.0358
185917014453043 185917015890978 3 1013.028
185917054460855 185917055746868 3 1013.02313
185917094429032 185917097800934 3 1013.0355
185917134448512 185917136328021 3 1013.0278
185917174447834 185917176332244 3 1013.00745
185917214453616 185917216684852 3 1013.04626
185917254464241 185917256707929 3 1013.0355
185917294477522 185917295741944 3 1013.04114
185917334468147 185917337406062 3 1013.06665
185917374471272 185917375687420 3 1013.0662
185917414485855 185917415894508 3 1013.0255
185917454430647 185917455611959 3 1013.03
185917494468459 185917496829464 3 1013.01044
185917534477782 185917537560041 3 1013.0516
185917574444449 185917577963065 3 1013.0185
185917614442105 185917615780725 3 1013.03094
185917654480282 185917656104063 3 1013.0278
185917694482209 185917697923806 3 1013.01807
185917734478251 185917737996206 3 1013.0387
185917774482678 185917778391106 3 1013.0228
185917814480647 185917818237204 3 1013.0517
185917854481689 185917857753979 3 1013.0439
185917894489709 185917897988722 3 1013.0355
185917934453824 185917936697945 3 1013.0097
185917974431116 185917976710866 3 1013.00244
185918014433355 185918015608161 3 1012.99915
185918054433824 185918055833738 3 1012.9717
185918094466532 185918096295565 3 1012.9971
185918134486637 185918138154684 3 1013.0018
185918174454657 185918177742656 3 1012.98236
185918214458251 185918217765212 3 1013.0102
185918254441012 185918258398706 3 1013.01746
185918294448928 185918297922252 3 1013.0097
185918334443564 185918335774755 3 1012.9795
185918374447887 185918375730645 3 1013.02
185918414446480 185918416133566 3 1013.0252
185918454433303 185918456273726 3 1013.0252
185918494433303 185918495952376 3 1013.04285
185918534435074 185918536066963 3 1013.0688
185918574430647 185918577246654 3 1013.059
185918614462157 185918616796398 3 1013.04126
185918654451220 185918655752704 3 1013.02563
185918694456741 185918695775260 3 1013.0432
185918734455439 185918735630941 3 1013.04395
185918774469449 185918775632403 3 1013.02057
185918814472834 185918815689543 3 1013.0481
185918854468980 185918855795641 3 1013.0004
185918894448043 185918895615436 3 1013.0027
185918934432678 185918935750388 3 1013.02826
185918974473824 185918976382996 3 1013.02075
185919014450491 185919016440136 3 1013.049
185919054452834 185919055769150 3 1013.0567
185919094452262 185919095802383 3 1013.0309
185919134455178 185919135558221 3 1013.02563
185919174473876 185919177095204 3 1013.0224
185919214474918 185919216903593 3 1013.02313
185919254474918 185919256825889 3 1013.0464
185919294471793 185919296965841 3 1012.9927
185919334431116 185919336744282 3 1013.02826
185919374432887 185919375912776 3 1013.03094
185919414467626 185919416034498 3 1013.03033
185919454472001 185919457361898 3 1013.02313
185919494467626 185919497385027 3 1013.0255
185919534465022 185919535607427 3 1013.00244
185919574471324 185919577454567 3 1012.9871
185919614467887 185919616041862 3 1013.0288
185919654438407 185919657886658 3 1013.01776
185919694469553 185919696799735 3 1013.01776
185919734429866 185919736662603 3 1012.9871
185919774431949 185919775553909 3 1013.0278
185919814434189 185919816179122 3 1012.9941
185919854468668 185919856463969 3 1013.0255
185919894495491 185919897357203 3 1013.0255
185919934433355 185919937480228 3 1013.0048
185919974433564 185919977609086 3 1013.028
185920014432418 185920015697683 3 1012.9713
185920054441116 185920056015760 3 1013.0226
185920094440387 185920096492014 3 1013.02826
185920134444762 185920137118841 3 1013.02325
185920174506897 185920175862335 3 1013.028
185920214445595 185920215839786 3 1013.01324
185920254443564 185920255856405 3 1013.02826
185920294491584 185920296531305 3 1013.02325
185920334484293 185920336423601 3 1013.0358
185920374488720 185920375785271 3 1013.0172
185920414493147 185920416519025 3 1013.02075
185920454486116 185920455737571 3 1013.0052
185920494480907 185920495831325 3 1013.0432
185920534468459 185920536893464 3 1013.01776
