name=BMI160 Accelerometer vendor=BOSCH current_time_ms=1561345925949
measured_at recorded_at accuracy value_x value_y value_z
181636345331269 181636348564809 0 -0.18754953 4.7744966 9.195964
181636355445540 181636357959497 0 -0.09658292 4.784062 9.26213
181636365559759 181636368282675 0 -0.18278883 4.7745066 9.446462
181636375674030 181636377662676 0 -0.120552905 4.6263275 9.569347
181636385788301 181636387776219 0 0.027875055 4.401667 9.701686
181636395902519 181636398583876 0 0.013495821 4.2917295 9.673321
181636406016790 181636408706533 0 -0.09665226 4.239153 9.574058
181636416131009 181636418132368 0 -0.2163773 4.167456 9.649677
181636426245280 181636428837160 0 -0.24033341 4.090979 9.649672
181636436359551 181636439015807 0 -0.14457835 3.9858215 9.602402
181636446473769 181636449179194 0 -0.020092623 3.8089619 9.522044
181636456588040 181636458625757 0 0.046931755 3.6034217 9.422781
181636466702259 181636469082529 0 -0.04885106 3.488704 9.550393
181636476816530 181636479305707 0 -0.16174378 3.5692587 9.754407
181636486930801 181636489757687 0 -0.21920896 3.7652447 9.707141
181636497045019 181636499416074 0 -0.08034779 4.004252 9.65042
181636507159811 181636509014720 0 0.034571107 3.9946926 9.598427
181636517274759 181636519385086 0 0.077663295 3.81783 9.565339
181636527389707 181636531036285 0 0.039351873 3.6744277 9.697682
181636537504655 181636586019364 0 -0.051632427 3.7174504 9.825298
181636547619603 181636586045666 0 -0.17134741 3.8512948 9.77803
181636557734551 181636586053634 0 -0.23838948 3.8751967 9.8489275
181636567849499 181636586060197 0 -0.20487416 3.7748156 9.919824
181636577964447 181636586066343 0 -0.16657043 3.6744344 9.863105
181636588079394 181636593655823 0 -0.18093956 3.6744359 9.825291
181636598194290 181636601034625 0 -0.1522127 3.7270184 9.886735
181636608309238 181636611037491 0 -0.16179341 3.774821 10.080523
181636618424186 181636620586086 0 -0.23841235 3.6935601 10.1656
181636628539134 181636632215983 0 -0.22405083 3.5453782 10.23177
181636638654082 181636641398067 0 -0.18574707 3.478458 10.307394
181636648769030 181636651614943 0 -0.15223181 3.3398356 10.378291
181636658883978 181636660929163 0 -0.1713894 3.162973 10.368835
181636668998926 181636671860987 0 -0.2192777 3.0817122 10.274303
181636679113874 181636682127706 0 -0.24322374 3.0434728 10.118324
181636689228822 181636692049791 0 -0.24322756 2.923971 10.000159
181636699343769 181636701605833 0 -0.23365445 2.8857315 9.910353
181636709458665 181636711881616 0 -0.2528121 2.8809528 9.796914
181636719573613 181636722304898 0 -0.28154656 2.8761737 9.659842
181636729688561 181636732537555 0 -0.29591572 2.8283741 9.470778
181636739803509 181636741754587 0 -0.2815542 2.727993 9.366791
181636749918457 181636753291828 0 -0.24803887 2.5654705 9.38097
181636760033405 181636762594694 0 -0.15227376 2.3838274 9.404601
181636770148353 181636773096882 0 -0.07087398 2.3216872 9.409326
181636780263301 181636782369696 0 -0.07087786 2.37427 9.470771
181636790378249 181636792676520 0 -0.11876606 2.4507527 9.499128
181636800493197 181636803173500 0 -0.18580814 2.4603145 9.470768
181636810608092 181636812645740 0 -0.16186972 2.3981743 9.513305
