name=AzimuthSensor vendor=Kyle current_time_ms=1561446802735
m_t m_x m_y m_z a_t a_x a_y a_z g_t g_x g_y g_z direction_degrees
282520253 282520242630108 -0.4824931 -0.6257503 -0.6128924 282520243679118 -0.009020278 0.9772095 0.21208534 282520241179118 0.9972034 -0.06183062 -0.041981433 48.75491140883196
282520286 282520282825368 -0.4833721 -0.6273579 -0.6105518 282520284137087 -0.0036615145 0.98010415 0.19845013 282520281637087 0.9945577 -0.09085081 -0.051001288 46.76145922786117
282520319 282520312970212 -0.484003 -0.62842685 -0.60895056 282520314480525 -5.570986E-4 0.98189616 0.18941928 282520311980525 0.9894082 -0.13175024 -0.0609368 45.49383075942018
282520352 282520343113702 -0.48453745 -0.62954503 -0.6073685 282520344823962 0.004091245 0.9836845 0.17985603 282520342323962 0.97844005 -0.19609058 -0.064834364 43.55899867700106
282520385 282520383306514 -0.4850514 -0.63093656 -0.60551155 282520375167452 0.009228046 0.985179 0.171281 282520372667452 0.9579921 -0.27788037 -0.07094842 41.360022688810034
282520418 282520413445837 -0.48537615 -0.6319086 -0.60423636 282520415625368 0.015573656 0.9866786 0.16193417 282520413125368 0.91262984 -0.4013647 -0.0775441 38.40533408028131
282520451 282520443587972 -0.4855595 -0.63298386 -0.6029622 282520445968806 0.019452501 0.9876598 0.15540172 282520443468806 0.8675417 -0.4892385 -0.089538164 36.42855097597999
282520484 282520473730004 -0.48564127 -0.63405466 -0.6017699 282520476312295 0.023235202 0.98852855 0.14923625 282520473812295 0.8046775 -0.5854546 -0.09867704 34.38760165952095
282520517 282520503877087 -0.4856494 -0.63513523 -0.60062295 282520506655733 0.026386362 0.98916346 0.14442828 282520504155733 0.7183044 -0.68798727 -0.10350047 32.63196983526086
282520550 282520544073910 -0.4853406 -0.63666975 -0.59924626 282520547113597 0.030019559 0.989655 0.1402914 282520544613597 0.5887181 -0.80235577 -0.09816377 30.659540976555434
282520583 282520574217035 -0.4848474 -0.6379504 -0.5982828 282520577456983 0.033255797 0.9900185 0.13695759 282520574956983 0.5116018 -0.85328466 -0.100840524 28.852549544831447
282520616 282520614405420 -0.4841187 -0.6396953 -0.59700835 282520607800368 0.035665356 0.9903687 0.13378292 282520605300368 0.44185278 -0.8915122 -0.09986023 27.381331920252535
282520649 282520644547504 -0.48331285 -0.64093304 -0.5963334 282520638143702 0.037012458 0.99054635 0.1320914 282520635643702 0.36412802 -0.9266997 -0.09294329 26.5253862738449
282520682 282520674691306 -0.48228833 -0.6422765 -0.59571713 282520678601566 0.03681352 0.99046314 0.1327689 282520676101566 0.2756485 -0.95757985 -0.08401643 26.694450531275663
282520715 282520704835316 -0.48121676 -0.6435607 -0.5951975 282520708944952 0.03531306 0.990365 0.13390285 282520706444952 0.23986574 -0.9674247 -0.08095644 27.496227654923246
282520748 282520745027035 -0.4793567 -0.6453334 -0.59477884 282520739288337 0.03242735 0.9904247 0.1341924 282520736788337 0.20660171 -0.97541 -0.07675282 28.73489270618876
282520781 282520775165889 -0.47785395 -0.64676654 -0.59443146 282520769631722 0.03035262 0.9906869 0.13273405 282520767131722 0.174786 -0.9820281 -0.07120816 29.400173621915542
282520814 282520805308910 -0.47606447 -0.64821285 -0.5942918 282520810089587 0.029395368 0.991202 0.12905228 282520807589587 0.13154745 -0.98862565 -0.07290147 29.242215252075255
282520847 282520845490577 -0.47308362 -0.6500894 -0.59462225 282520840432972 0.02799243 0.99137634 0.1280209 282520837932972 0.1031369 -0.9910188 -0.08511462 29.613705825937643
282520880 282520875632400 -0.4705112 -0.651595 -0.5950152 282520870776358 0.022949915 0.9913415 0.12928787 282520868276358 0.08798228 -0.99066097 -0.10416315 31.920062633165003
282520913 282520905774170 -0.4677383 -0.65312564 -0.595523 282520911234170 0.013777495 0.99115336 0.13200486 282520908734170 0.08805515 -0.9889709 -0.11909151 36.33211211999395
282520946 282520935912712 -0.46464184 -0.654626 -0.59629923 282520941577556 0.009392077 0.99094975 0.13390435 282520939077556 0.08534509 -0.9898405 -0.11371892 38.31407933787534
282520979 282520976101306 -0.46015194 -0.6567501 -0.5974442 282520971920941 0.008433707 0.99055547 0.1368528 282520969420941 0.078448065 -0.9912276 -0.10636555 38.633178945709176
282521012 282521006243389 -0.4567044 -0.6582665 -0.59841985 282521002264327 0.008290384 0.9901592 0.13969974 282520999764327 0.07861932 -0.9916727 -0.10200194 38.62830219064176
282521045 282521036388233 -0.45297626 -0.6597014 -0.5996721 282521042723597 0.0070575518 0.98975486 0.14260222 282521040223597 0.069070265 -0.99263763 -0.099498056 39.07073452431854
282521078 282521076580056 -0.4474407 -0.6616864 -0.6016377 282521073068181 0.0032849049 0.989105 0.14717554 282521070568181 0.052765116 -0.99340194 -0.10182466 40.535386629557706
282521111 282521106722452 -0.4430326 -0.6629374 -0.60351986 282521103412712 -0.002995881 0.9882971 0.15251191 282521100912712 0.03988731 -0.9936969 -0.10476357 43.06430856598456
282521144 282521136862139 -0.43837142 -0.6641537 -0.6055826 282521133757243 -0.011087076 0.98745924 0.15748452 282521131257243 0.026922772 -0.99386734 -0.10725107 46.12973161643214
282521177 282521166997243 -0.4337292 -0.6652175 -0.60775375 282521174216618 -0.021728382 0.98631227 0.16345018 282521171716618 0.0076598222 -0.9941945 -0.107325375 49.98824891254492
282521210 282521207180837 -0.42732623 -0.66630965 -0.61108404 282521204561150 -0.028374877 0.9854044 0.16784886 282521202061150 -0.0060297805 -0.9943311 -0.106156886 51.908215088235465
282521243 282521237318181 -0.42238057 -0.66704327 -0.6137165 282521234905681 -0.03458819 0.9846751 0.17093436 282521232405681 -0.008998755 -0.9940982 -0.10811057 53.701873990699596
282521276 282521267454952 -0.4173986 -0.66762537 -0.6164859 282521265250212 -0.038130812 0.9845622 0.17083111 282521262750212 -0.0052061616 -0.9942653 -0.10681422 54.52550942723849
282521309 282521307639795 -0.4110322 -0.66812885 -0.6202066 282521305709587 -0.036462557 0.9852348 0.16728131 282521303209587 -0.011477926 -0.9947015 -0.10216231 53.396988006528545
282521342 282521337784222 -0.4062923 -0.66841835 -0.6230115 282521336054170 -0.03240016 0.9858494 0.16447254 282521333554170 -0.01687746 -0.9947242 -0.10118772 51.48110286886708
282521375 282521367930160 -0.40157646 -0.66860837 -0.6258588 282521366398702 -0.028634863 0.9862101 0.16300204 282521363898702 -0.017700989 -0.9943754 -0.10442313 49.60207343196697
282521408 282521398075420 -0.39692643 -0.66873246 -0.62868613 282521396743233 -0.02701041 0.98628324 0.16283683 282521394243233 -0.017573478 -0.994193 -0.10616719 48.51263093859325
282521441 282521438268025 -0.3911126 -0.6686658 -0.6323898 282521437202608 -0.026768032 0.9860904 0.16404027 282521434702608 -0.021162018 -0.994482 -0.10275089 47.810074265471144
282521474 282521468409743 -0.38690642 -0.6683813 -0.63527155 282521467547139 -0.027702345 0.98611957 0.16370961 282521465047139 -0.02012113 -0.9946644 -0.10118257 47.733985958117216
282521507 282521498553493 -0.38271463 -0.66805327 -0.63814914 282521497891670 -0.028242651 0.9864358 0.16169943 282521495391670 -0.01672265 -0.99499345 -0.098530345 47.53736871757462
282521540 282521528692712 -0.3787247 -0.6678666 -0.6407198 282521528236358 -0.029362123 0.98690414 0.15861312 282521525736358 -0.015319208 -0.99505013 -0.09818635 47.63469549815272
282521573 282521558825420 -0.37479103 -0.66749567 -0.6434138 282521568695993 -0.032000244 0.98747146 0.15451853 282521556081045 -0.013643284 -0.99480456 -0.10088473 48.394673571627095
282521606 282521599002816 -0.36986893 -0.66690755 -0.6468627 282521599040681 -0.036189556 0.9874738 0.15357669 282521596540681 -0.004918922 -0.9934518 -0.11414656 49.59528422393197
282521639 282521629144795 -0.36643377 -0.666605 -0.64912564 282521629385420 -0.041865926 0.9873985 0.1526154 282521626885420 0.009329627 -0.99234277 -0.12316159 51.552679836274194
282521672 282521669328702 -0.36190867 -0.6661646 -0.65210956 282521669845004 -0.04536836 0.98803014 0.147439 282521657230108 0.021214267 -0.99198496 -0.124562785 52.81663024784717
282521705 282521699466254 -0.3587228 -0.66584736 -0.6541905 282521700189743 -0.045065977 0.9884497 0.14469396 282521697689743 0.019069867 -0.99190223 -0.12556365 52.57022775844439
282521738 282521729595941 -0.3555252 -0.6654806 -0.65630585 282521730534431 -0.046247926 0.98847294 0.14416108 282521728034431 0.024960054 -0.9917872 -0.12543976 52.766773282000656
282521771 282521759734066 -0.35252315 -0.6651455 -0.658262 282521760879170 -0.04788923 0.9883005 0.14480616 282521758379170 0.03417515 -0.9915268 -0.12532656 53.07706536089978
282521804 282521799917972 -0.34884575 -0.6645706 -0.6607968 282521801338806 -0.051515196 0.9880078 0.1455574 282521798838806 0.046038546 -0.9905175 -0.12944333 54.085341301271626
282521837 282521830054587 -0.34624833 -0.6643405 -0.6623924 282521831683493 -0.053883195 0.9881837 0.14349027 282521829183493 0.059268303 -0.98969907 -0.13031898 54.95512491093774
282521870 282521860198181 -0.34371644 -0.66407293 -0.66397744 282521862028233 -0.05542758 0.98840165 0.1413855 282521859528233 0.06349932 -0.98963505 -0.12880385 55.52305172532971
282521903 282521900386879 -0.34062704 -0.66361743 -0.6660219 282521892372920 -0.057560895 0.9883753 0.14071633 282521889872920 0.06227245 -0.98995537 -0.12692727 56.12625646678481
282521936 282521930531827 -0.338381 -0.66344684 -0.6673354 282521932832556 -0.060240902 0.9881505 0.14117251 282521930332556 0.0586855 -0.99019516 -0.12676568 56.91244539119913
282521969 282521960678389 -0.33626804 -0.66307855 -0.6687679 282521963177243 -0.06271411 0.9879485 0.14150867 282521960677243 0.068872616 -0.98921835 -0.12924266 57.61801417774518
282522002 282521990818025 -0.33449912 -0.6628002 -0.6699301 282521993521983 -0.06451008 0.98819697 0.13894281 282521991021983 0.089250125 -0.9870185 -0.13352449 58.43433106658841
282522035 282522031016983 -0.33223513 -0.6625336 -0.6713189 282522023866254 -0.0648491 0.98873717 0.13488312 282522021366254 0.09956378 -0.9858674 -0.13473156 58.85593132329666
282522068 282522061160108 -0.33068314 -0.6623842 -0.67223185 282522064325056 -0.0638944 0.9893215 0.13099796 282522061825056 0.101938166 -0.9855391 -0.13535668 58.849060152991626
282522101 282522091295472 -0.32929274 -0.66228884 -0.673008 282522094669118 -0.06269606 0.9896002 0.1294634 282522092169118 0.109628305 -0.9847313 -0.13522527 58.44714450147137
282522134 282522131474222 -0.32733077 -0.662023 -0.6742255 282522125013181 -0.060750566 0.9899246 0.12790115 282522122513181 0.11906442 -0.98392594 -0.13309127 57.676808446120674
282522167 282522161613441 -0.3260528 -0.6619443 -0.67492175 282522155357295 -0.05838323 0.99026763 0.12633787 282522152857295 0.12571035 -0.98340523 -0.13080987 56.787732967143825
282522200 282522191747400 -0.3248878 -0.6618396 -0.67558587 282522195816045 -0.05485142 0.9907011 0.124510236 282522193316045 0.123948984 -0.98414606 -0.12685847 55.42054083117159
282522233 282522221888181 -0.3238339 -0.66189075 -0.6760417 282522226160160 -0.052391842 0.9909402 0.12366313 282522223660160 0.12873597 -0.9835554 -0.12667157 54.36751690645235
282522266 282522262078858 -0.3225103 -0.6618594 -0.67670465 282522256504222 -0.049743257 0.9913081 0.12179405 282522254004222 0.14902253 -0.9802157 -0.1302669 53.31283666085943
282522299 282522292222035 -0.32156464 -0.66183364 -0.6771797 282522296962972 -0.04549627 0.9918922 0.118658885 282522294462972 0.15648581 -0.9789926 -0.13071258 51.68146988326396
282522332 282522322362243 -0.32066646 -0.6617658 -0.6776718 282522327307087 -0.041693587 0.9922836 0.116769135 282522324807087 0.16192687 -0.9778436 -0.13267055 50.0241654622954
282522365 282522362550368 -0.31948128 -0.66171044 -0.6782854 282522357651150 -0.03766078 0.99266946 0.114842646 282522355151150 0.1697993 -0.97644806 -0.13310649 48.16355021539766
282522398 282522392680160 -0.3186058 -0.6617132 -0.67869437 282522387995264 -0.032855783 0.9930885 0.11267552 282522385495264 0.17477654 -0.97679603 -0.123784125 45.88231825903216
282522431 282522422811097 -0.31762195 -0.66155624 -0.6793082 282522428454014 -0.024496516 0.993671 0.10962544 282522425954014 0.17652428 -0.9783998 -0.107577845 41.62041340563303
282522464 282522452950108 -0.31674197 -0.66145766 -0.6798149 282522458798077 -0.018153893 0.9940649 0.10726262 282522456298077 0.17410092 -0.98014855 -0.094856955 38.1599322135919
282522497 282522493132972 -0.3155857 -0.66114444 -0.68065685 282522489142191 -0.01092441 0.99441963 0.10493012 282522486642191 0.16338702 -0.98369086 -0.07521334 33.947932137363466
282522530 282522523271670 -0.3148818 -0.6609124 -0.68120795 282522519485472 -0.0026197499 0.99465215 0.1032484 282522516985472 0.14754759 -0.9875524 -0.054495957 28.915404360668447
282522563 282522553405368 -0.3141625 -0.66051877 -0.6819215 282522559942191 0.008979217 0.99464107 0.102998175 282522557442191 0.12290713 -0.99185306 -0.03348874 21.795977169873197
282522596 282522593585733 -0.31308064 -0.6601114 -0.6828128 282522590284743 0.01653464 0.9944425 0.10397436 282522587784743 0.11232968 -0.99321896 -0.029968815 17.260461768512528
282522629 282522623717816 -0.31226075 -0.65955806 -0.68372244 282522620627295 0.024244372 0.99430925 0.10373671 282522618127295 0.11273497 -0.9932525 -0.027208565 12.633406464348013
282522662 282522653851254 -0.31136224 -0.65898174 -0.6846873 282522650969847 0.031242874 0.9940494 0.10435409 282522648469847 0.106368706 -0.9940312 -0.024244994 8.660689259086269
282522695 282522683986254 -0.31038034 -0.658434 -0.68565935 282522691426566 0.038378634 0.99353 0.10688959 282522688926566 0.096644685 -0.99508816 -0.02143202 5.148399801530161
282522728 282522724169795 -0.30902722 -0.6573079 -0.68734884 282522721769118 0.042782716 0.9931538 0.10869731 282522719269118 0.09405044 -0.9953706 -0.019793345 3.0561169177034344
282522761 282522754309379 -0.3080723 -0.65628797 -0.6887507 282522752111670 0.045862198 0.9928344 0.11034756 282522749611670 0.08974518 -0.9958008 -0.01807331 1.7212204774479005
282522794 282522784447556 -0.30710107 -0.6552612 -0.69016063 282522792568389 0.048544195 0.9924189 0.1129079 282522779954222 0.08226993 -0.9964928 -0.01529039 0.8678596307542534
282522827 282522824634743 -0.305859 -0.65363866 -0.69224775 282522822910941 0.048672017 0.9920079 0.11641025 282522820410941 0.06448351 -0.9978039 -0.015141839 1.2992823398191717
282522860 282522854770056 -0.30505434 -0.6523111 -0.69385314 282522853253493 0.04705609 0.9916917 0.119721666 282522850753493 0.05585999 -0.9982824 -0.017662596 2.5830238648425166
282522893 282522884903441 -0.30435726 -0.650712 -0.6956584 282522883595993 0.04413395 0.99159646 0.12160846 282522881095993 0.048096195 -0.9986244 -0.020882258 4.18125654100055
282522926 282522915035472 -0.30357707 -0.64913213 -0.69747293 282522924052712 0.039418414 0.9914699 0.124232195 282522921552712 0.032524735 -0.99919665 -0.023415267 6.719776173871708
282522959 282522955214639 -0.3025265 -0.6465722 -0.70030147 282522954395264 0.034817223 0.991304 0.12690222 282522951895264 0.018784996 -0.9994715 -0.026530765 9.112009376420474
282522992 282522985348025 -0.3017961 -0.64424485 -0.7027572 282522984737816 0.031487823 0.9911004 0.1293387 282522982237816 0.0072304728 -0.9995163 -0.030248236 10.864068157971019
282523025 282523015485941 -0.30121624 -0.6420166 -0.70504147 282523015080577 0.02874943 0.99081266 0.13215044 282523012580577 -0.007012049 -0.99926543 -0.037674952 12.359982892815026
282523059 282523055667556 -0.30044726 -0.6387109 -0.7083641 282523055538129 0.024271794 0.9899744 0.13914539 282523053038129 -0.017766384 -0.99831706 -0.055202253 14.969083566134941
282523091 282523085804847 -0.30001274 -0.6361247 -0.7108711 282523085881254 0.019988202 0.9894388 0.14356671 282523083381254 -0.012661866 -0.99738246 -0.07118917 17.146920118844776
282523124 282523115952347 -0.29961973 -0.6335669 -0.7133169 282523116224431 0.015321787 0.98920506 0.14573447 282523113724431 -0.0036743009 -0.9962297 -0.08667689 19.244561712962195
282523157 282523146092400 -0.29920816 -0.63080484 -0.71593267 282523146567608 0.0110493 0.9890792 0.14697005 282523144067608 0.0012358743 -0.99532014 -0.09662493 21.063671607821107
282523190 282523186282035 -0.2989114 -0.62729126 -0.7191368 282523187025160 0.0062580984 0.9885016 0.15108123 282523184525160 0.0043824054 -0.99427706 -0.106742375 23.191384817306812
282523223 282523216421722 -0.29889268 -0.62459004 -0.7214919 282523217368285 0.0018350912 0.98805314 0.15410262 282523214868285 0.0131935505 -0.9934964 -0.113095984 25.08586243456216
282523256 282523246565577 -0.29899865 -0.622016 -0.7236683 282523247711462 -0.0021454084 0.9878803 0.15520294 282523245211462 0.020333122 -0.99287957 -0.117374115 26.704671909368585
282523289 282523286760525 -0.29948232 -0.61815816 -0.72676736 282523278054639 -0.008010702 0.9876344 0.1565698 282523275554639 0.019911088 -0.99258184 -0.11993661 29.070295975571412
282523322 282523316909275 -0.299903 -0.6153107 -0.72900677 282523318512191 -0.018754508 0.98689294 0.16028275 282523316012191 0.011670569 -0.992918 -0.118226945 33.37050794493058
282523355 282523347056150 -0.30060795 -0.6125392 -0.7310476 282523348855316 -0.027262416 0.9862575 0.16295044 282523346355316 0.0071981745 -0.9932776 -0.11553238 36.63204963211132
282523388 282523377201462 -0.3015016 -0.6095925 -0.7331397 282523379198493 -0.035917133 0.9859834 0.16293171 282523376698493 0.0042028935 -0.99350226 -0.1137349 39.93560381287682
282523421 282523417392035 -0.30276623 -0.6056561 -0.7358759 282523409541670 -0.043904457 0.98554265 0.16364038 282523407041670 -0.007955828 -0.9937427 -0.111409545 42.865222212057006
282523454 282523447535368 -0.30388823 -0.6026636 -0.7378676 282523449999222 -0.05247964 0.98447305 0.16750753 282523447499222 -0.016652795 -0.9936513 -0.111264646 45.71761507738648
282523487 282523477671358 -0.30515373 -0.59978914 -0.7396852 282523480342400 -0.05475498 0.9845798 0.1661458 282523477842400 -0.0097663 -0.9934794 -0.11359268 46.616761670294466
282523520 282523517857504 -0.3069068 -0.59613955 -0.74190694 282523510685941 -0.05600796 0.9851694 0.1621866 282523508185941 -0.008730231 -0.99306136 -0.1172723 47.374120366222144
282523553 282523547999639 -0.30815566 -0.5936572 -0.7433783 282523551146306 -0.05584031 0.9859869 0.1571994 282523548646306 -0.015561862 -0.9930929 -0.11629376 47.74079907181431
282523586 282523578142452 -0.3096288 -0.5911033 -0.7448 282523581491566 -0.053959787 0.98653334 0.15440314 282523578991566 -0.016855394 -0.99308765 -0.11615854 47.31622426772253
282523619 282523608287660 -0.31087995 -0.5885806 -0.7462752 282523611836827 -0.05229184 0.9871089 0.151267 282523609336827 -0.016054159 -0.99320287 -0.115283005 46.9770131678776
282523652 282523648475577 -0.31256244 -0.5855421 -0.7479607 282523642182139 -0.050488815 0.9874998 0.14931524 282523639682139 -0.022852488 -0.99359196 -0.11069174 46.48926594415241
282523685 282523678612400 -0.3140202 -0.5834678 -0.7489704 282523682642504 -0.04832632 0.9877383 0.14845112 282523680142504 -0.027534945 -0.99408793 -0.10502786 45.771187666141486
282523718 282523708752347 -0.31538463 -0.5813434 -0.7500483 282523712987764 -0.047172192 0.9881576 0.14601208 282523710487764 -0.023265017 -0.9945575 -0.10155822 45.568802330844846
282523751 282523748944743 -0.31707683 -0.5786215 -0.7514383 282523743333077 -0.046799537 0.988723 0.14225534 282523740833077 -0.019865656 -0.994887 -0.09902163 45.80719300835119
282523784 282523779082243 -0.3181876 -0.5768551 -0.75232625 282523773678337 -0.045468245 0.98933613 0.13837133 282523771178337 -0.024662424 -0.9953867 -0.09272028 45.66498846983154
282523817 282523809223337 -0.31936255 -0.57523817 -0.75306606 282523814138702 -0.04395992 0.9899496 0.1344147 282523811638702 -0.030268135 -0.99525535 -0.09246972 45.46669441784769
282523850 282523839365629 -0.32045388 -0.57369035 -0.7537829 282523844483962 -0.042556837 0.9904792 0.13091935 282523841983962 -0.029019987 -0.99418855 -0.10366738 45.259138629349366
282523883 282523879549275 -0.3216925 -0.5717954 -0.75469464 282523874829275 -0.041797407 0.99092746 0.12773278 282523872329275 -0.02671061 -0.9928745 -0.11613307 45.30227127395801
282523916 282523909691879 -0.3223971 -0.5704671 -0.7553988 282523905174535 -0.042135425 0.99116683 0.12574914 282523902674535 -0.026019918 -0.9922587 -0.12143157 45.68755882994384
282523949 282523939835160 -0.32306617 -0.56918174 -0.7560823 282523945634900 -0.04234775 0.99125725 0.12496272 282523943134900 -0.02871546 -0.99201554 -0.12280321 45.88562065549587
282523982 282523980019275 -0.32391745 -0.56769305 -0.75683695 282523975980212 -0.041366175 0.9913871 0.1242593 282523973480212 -0.01984084 -0.99196166 -0.124973625 45.54306959314681
282524015 282524010156150 -0.32447562 -0.56647855 -0.75750756 282524006325368 -0.04120987 0.991538 0.123102196 282524003825368 -0.008063818 -0.99256206 -0.12147221 45.6117915414809
282524048 282524040296306 -0.324967 -0.56543297 -0.75807786 282524046783910 -0.03931212 0.9919697 0.12021052 282524044283910 -0.009220598 -0.9941093 -0.10798924 45.077554635169975
282524081 282524070435837 -0.3255216 -0.5645286 -0.7585138 282524077127816 -0.038307067 0.99211234 0.11935465 282524074627816 -0.0177025 -0.993902 -0.108836316 44.719881533998546
282524114 282524110620785 -0.32618052 -0.56336194 -0.75909793 282524107471722 -0.03922826 0.99205214 0.11955643 282524104971722 -0.023394184 -0.9933857 -0.112417735 45.148096828917915
282524147 282524140760785 -0.3267196 -0.56257236 -0.75945157 282524137815629 -0.041209627 0.99175996 0.12130077 282524135315629 -0.033985313 -0.99253076 -0.11716506 45.882150919397475
282524180 282524170905941 -0.32710472 -0.5616907 -0.7599382 282524178274170 -0.04330353 0.99138546 0.123610735 282524175774170 -0.03352306 -0.99148107 -0.12586312 46.56163521350328
282524213 282524201046931 -0.32748765 -0.5611314 -0.76018643 282524208618077 -0.043723494 0.9912969 0.12417211 282524206118077 -0.028850008 -0.990636 -0.1334465 46.69549326085718
282524246 282524241231775 -0.327918 -0.56017727 -0.76070446 282524238961931 -0.043822657 0.99133986 0.123793475 282524236461931 -0.0164473 -0.9899811 -0.14023863 46.79033726767199
282524279 282524271375525 -0.32827768 -0.5593918 -0.7611271 282524269305837 -0.043560218 0.99145424 0.12296751 282524266805837 -0.0072147413 -0.9885921 -0.1504443 46.777503342221564
282524312 282524301511045 -0.32853293 -0.55896354 -0.7613316 282524309764379 -0.044573568 0.9915415 0.12189565 282524307264379 0.0023807937 -0.98531693 -0.17071852 47.37812627217039
282524345 282524341685733 -0.32893085 -0.5582283 -0.7616992 282524340108285 -0.044448037 0.9916267 0.12124783 282524337608285 0.01010196 -0.98355675 -0.18031682 47.4134690860306
282524378 282524371822816 -0.32918164 -0.5578764 -0.7618486 282524370452191 -0.045132827 0.9915899 0.12129513 282524367952191 0.025473043 -0.9801199 -0.1967638 47.72696110855583
282524411 282524401952504 -0.3293134 -0.5575701 -0.7620159 282524400796097 -0.045324277 0.99170333 0.12029236 282524398296097 0.045438748 -0.97993064 -0.19409083 47.947968954624514
282524444 282524442135056 -0.32959515 -0.5569943 -0.7623151 282524441254639 -0.043831937 0.991708 0.12080609 282524438754639 0.032663323 -0.9821206 -0.18539765 47.204123787969706
282524477 282524472269847 -0.32977477 -0.5566783 -0.76246834 282524471598545 -0.042361166 0.9916499 0.12180263 282524469098545 0.032363188 -0.9838423 -0.17608765 46.410151862996145
282524510 282524502411775 -0.32994 -0.5563835 -0.762612 282524501942452 -0.039275642 0.9917116 0.12233371 282524499442452 0.048470657 -0.9847915 -0.16684207 44.93122807748625
282524543 282524532550420 -0.33014283 -0.55607265 -0.76275086 282524532287087 -0.03492897 0.9918559 0.12248142 282524529787087 0.052836902 -0.9846551 -0.16632083 42.892542968737075
282524576 282524572733181 -0.3302751 -0.55579686 -0.76289463 282524572746827 -0.027840763 0.9921271 0.12210058 282524570246827 0.05380218 -0.9788526 -0.19736463 39.54110233170064
282524609 282524602876202 -0.3303235 -0.5555077 -0.7630843 282524603091566 -0.022965025 0.99232304 0.12152162 282524600591566 0.07449797 -0.9760357 -0.20446114 37.1914626157029
282524642 282524633016514 -0.3305689 -0.5552287 -0.763181 282524633436358 -0.016985556 0.99262077 0.12006415 282524630936358 0.07628637 -0.9807339 -0.17983724 34.28919229395939
282524675 282524663159379 -0.3306478 -0.5548688 -0.76340866 282524663781097 -0.010083033 0.99279046 0.11943782 282524661281097 0.04979409 -0.9866595 -0.15499523 30.77456819236761
282524708 282524703345264 -0.3310383 -0.55434364 -0.76362085 282524704240785 -6.0400454E-4 0.99272716 0.12038418 282524701740785 0.049116377 -0.98953384 -0.13568473 25.89851151182114
282524741 282524733485056 -0.33152643 -0.5539486 -0.7636958 282524734585577 0.006262686 0.9925729 0.12148984 282524732085577 0.062030427 -0.9898884 -0.12756647 22.437687102774248
282524774 282524763617972 -0.33209205 -0.55344963 -0.7638117 282524764930316 0.012129045 0.99239546 0.12249111 282524762430316 0.080943674 -0.98951924 -0.11958159 19.550907650068325
282524807 282524803804900 -0.33326355 -0.55278736 -0.76378113 282524795275108 0.017856725 0.9922856 0.12268009 282524792775108 0.08747199 -0.99058086 -0.10534795 16.774850686450236
282524840 282524833944952 -0.33447066 -0.5523154 -0.76359487 282524835734795 0.024843952 0.9919576 0.12410848 282524833234795 0.077466026 -0.99282235 -0.09111951 13.567453616367459
282524873 282524864081410 -0.33572608 -0.55169207 -0.7634945 282524866079535 0.029492138 0.9915922 0.12599659 282524863579535 0.08195732 -0.9929995 -0.08505875 11.647926280331092
282524906 282524904260525 -0.33764794 -0.5509141 -0.7632087 282524896424327 0.032684676 0.9912183 0.12813288 282524893924327 0.086148866 -0.99305135 -0.08017021 10.56262117404708
282524939 282524934395368 -0.3394175 -0.5504928 -0.7627276 282524926769118 0.034385737 0.99088204 0.13027053 282524924269118 0.0907558 -0.9930158 -0.075385384 10.19528506274736
282524972 282524964527243 -0.3414161 -0.55004376 -0.7621594 282524967228806 0.0366199 0.99055713 0.1321195 282524964728806 0.08943344 -0.9940698 -0.06186108 9.589541198468282
282525005 282524994657295 -0.34363064 -0.54949534 -0.76155955 282524997573545 0.038268045 0.9901713 0.13452247 282524995073545 0.08166731 -0.99507177 -0.056237053 9.353317398476122
282525038 282525034833337 -0.34714964 -0.5486042 -0.76060534 282525027916566 0.038274284 0.9897616 0.13750315 282525025416566 0.07808032 -0.99533826 -0.056613885 10.011534191053784
282525071 282525064970004 -0.34996518 -0.54793656 -0.75979596 282525068373181 0.036174424 0.9893201 0.14119892 282525065873181 0.0735164 -0.9956457 -0.057315618 11.580216907541455
282525104 282525095101410 -0.35304907 -0.5472204 -0.75888485 282525098715629 0.033530362 0.9889681 0.14428392 282525096215629 0.06409492 -0.99638474 -0.05576045 13.283197364810803
282525137 282525125235889 -0.35638285 -0.546548 -0.7578104 282525129058077 0.028929478 0.98850894 0.1483685 282525126558077 0.05884867 -0.9968458 -0.0532485 15.874350008539295
282525170 282525165410368 -0.3610419 -0.5456491 -0.7562511 282525159400577 0.024300858 0.98823726 0.15098496 282525156900577 0.056927674 -0.99712116 -0.050086677 18.380283235767138
282525203 282525195552452 -0.36482054 -0.5450046 -0.7549013 282525199857191 0.020345561 0.9883503 0.15083037 282525197357191 0.048911624 -0.9978243 -0.0442094 20.297729071653976
282525236 282525225689170 -0.36879572 -0.544321 -0.7534616 282525230199639 0.019432336 0.9885935 0.1493489 282525227699639 0.02837664 -0.99866784 -0.04309681 20.88426302889235
282525269 282525265870212 -0.3741064 -0.54340464 -0.75150234 282525260542087 0.016038658 0.9883801 0.15115425 282525258042087 0.003995921 -0.99866784 -0.05144552 22.83886680141137
282525302 282525296002452 -0.37814692 -0.5425949 -0.7500637 282525290884535 0.009848792 0.9879399 0.15452461 282525288384535 -0.008166917 -0.997846 -0.06508938 25.888957784719594
282525335 282525326135472 -0.3823151 -0.5418705 -0.74847275 282525331341150 9.00037E-4 0.98748124 0.15773413 282525328841150 -0.008751607 -0.99641514 -0.08414421 29.962499681188092
